value_loss,explained_variance,reconstruct_loss,contrastive_loss,atten_decoder_loss,total_timesteps,policy_loss,fps,atten_encoder_loss,policy_entropy,nupdates,ep_len_mean,ep_reward_mean,total_timesteps_eval,fps_eval,explained_variance_eval,ep_reward_mean_eval,ep_len_mean_eval
0.03645866736769676,0.0008894801139831543,0.017113694921135902,1.9983456134796143,0.014224071986973286,5470000,0.04783575236797333,235,4.882812845607987e-06,1.3853402137756348,1000,177.88,1.33,,,,,
,,,,,,,,,,,,,5490080,435,0.00011211633682250977,1.48,187.62
0.001352927996776998,-0.008681535720825195,0.017515338957309723,1.9980435371398926,0.015271189622581005,5500080,-0.017089534550905228,229,3.237432611058466e-05,1.3852441310882568,1,184.84,1.45,,,,,
0.050703369081020355,0.0005280971527099609,0.017261836677789688,1.9986062049865723,0.015814730897545815,5540000,0.03869864344596863,245,9.765625691215973e-06,1.3844934701919556,500,180.38,1.42,,,,,
0.04866179823875427,0.00048351287841796875,0.01729288510978222,1.9989731311798096,0.015755629166960716,5580000,0.058432675898075104,244,1.0283345545758493e-05,1.3850719928741455,1000,177.77,1.26,,,,,
,,,,,,,,,,,,,5600080,419,-0.0019468069076538086,1.62,191.55
0.054797857999801636,0.0002276897430419922,0.01712249591946602,1.9992406368255615,0.013759183697402477,5610080,0.027049561962485313,264,1.607548983884044e-05,1.3847057819366455,1,167.61,1.0,,,,,
0.036997754126787186,0.000878453254699707,0.017341455444693565,1.9994291067123413,0.016308113932609558,5650000,0.03736550733447075,283,4.3829935748362914e-05,1.3817603588104248,500,184.55,1.39,,,,,
0.026562556624412537,0.0005058050155639648,0.017321346327662468,1.9988632202148438,0.014265027828514576,5690000,0.0076262191869318485,272,0.0,1.3840197324752808,1000,179.2,1.33,,,,,
,,,,,,,,,,,,,5710080,419,0.0006129741668701172,1.52,186.75
2.8443837436498143e-05,-0.06765544414520264,0.017363546416163445,2.0001983642578125,0.01579267345368862,5720080,-0.006470180116593838,251,1.7392942027072422e-05,1.379328727722168,1,172.68,1.19,,,,,
0.052052415907382965,0.0008425116539001465,0.017258567735552788,1.9981656074523926,0.014282298274338245,5760000,0.03291004151105881,244,7.270482456078753e-05,1.381001591682434,500,177.55,1.3,,,,,
0.001203887746669352,-0.00237429141998291,0.017472853884100914,1.9983899593353271,0.01270219124853611,5800000,-0.01605898328125477,245,9.765625691215973e-06,1.3844263553619385,1000,176.75,1.28,,,,,
,,,,,,,,,,,,,5820080,366,0.0012603402137756348,1.25,177.65
0.013757769949734211,0.00021696090698242188,0.017414530739188194,2.0004758834838867,0.014826163649559021,5830080,-0.0024614050053060055,259,4.782594623975456e-05,1.383606195449829,1,186.22,1.43,,,,,
0.006864490453153849,-0.007045149803161621,0.017342502251267433,1.9975911378860474,0.01172771118581295,5870000,-0.04336228966712952,252,5.030197826272342e-06,1.380714774131775,500,186.39,1.62,,,,,
0.001980750821530819,-0.0020090341567993164,0.01741868630051613,1.9980844259262085,0.016844525933265686,5910000,-0.020150214433670044,251,3.1248437153408304e-05,1.379863977432251,1000,188.31,1.6,,,,,
,,,,,,,,,,,,,5930080,407,-0.004571795463562012,1.49,184.8
0.014872008934617043,-0.002888321876525879,0.017371252179145813,1.9988293647766113,0.01629796251654625,5940080,-0.0747794657945633,207,2.7071122531197034e-05,1.3782517910003662,1,186.69,1.47,,,,,
0.005250201560556889,-0.007387876510620117,0.017381874844431877,1.9987317323684692,0.01686113514006138,5980000,-0.03614475950598717,237,3.5391993151279166e-05,1.3792483806610107,500,195.78,1.68,,,,,
0.08477795124053955,0.00014197826385498047,0.0171654112637043,1.9980285167694092,0.010714522562921047,6020000,0.11950643360614777,237,4.346349305706099e-05,1.3822784423828125,1000,185.48,1.48,,,,,
,,,,,,,,,,,,,6040080,450,-0.011739492416381836,1.75,195.02
2.8793409001082182e-05,-0.12716186046600342,0.017223112285137177,1.998631477355957,0.015288378112018108,6050080,-0.00655879732221365,253,0.0,1.3841607570648193,1,178.62,1.28,,,,,
0.007385092321783304,-0.009110689163208008,0.01740446500480175,2.0001354217529297,0.01578805223107338,6090000,-0.05628161504864693,258,1.910609171318356e-05,1.3853384256362915,500,172.42,1.11,,,,,
0.050830136984586716,0.00024372339248657227,0.01733267866075039,1.9986631870269775,0.013229653239250183,6130000,0.04096757620573044,259,9.765625691215973e-06,1.3848060369491577,1000,192.4,1.66,,,,,
,,,,,,,,,,,,,6150080,418,0.0003165006637573242,1.8,200.3
0.003279476659372449,-0.007903218269348145,0.017442235723137856,1.9984831809997559,0.01781011000275612,6160080,-0.032299187034368515,253,4.882812845607987e-06,1.3862674236297607,1,185.76,1.46,,,,,
0.0012453710660338402,-0.01329183578491211,0.01729169674217701,1.998329520225525,0.014269806444644928,6200000,-0.014788416214287281,258,3.275562630733475e-05,1.3832111358642578,500,179.09,1.36,,,,,
0.0678362026810646,0.00030601024627685547,0.017291279509663582,1.9989197254180908,0.019805993884801865,6240000,0.044364530593156815,258,3.003763049491681e-05,1.381915807723999,1000,171.28,1.1,,,,,
,,,,,,,,,,,,,6260080,446,-0.0435868501663208,1.64,194.05
0.00019813964900095016,-0.008803367614746094,0.017274092882871628,1.998818278312683,0.01271122507750988,6270080,-0.007311130873858929,269,9.765625691215973e-06,1.383553385734558,1,172.38,1.14,,,,,
0.051737286150455475,-0.0002728700637817383,0.017325133085250854,1.9974644184112549,0.016753872856497765,6310000,-0.025173649191856384,233,0.0,1.3838485479354858,500,179.13,1.32,,,,,
0.0006536869332194328,-0.03835117816925049,0.017445385456085205,1.9981064796447754,0.01221112348139286,6350000,-0.011983597651124,233,1.7363250663038343e-05,1.382652759552002,1000,176.3,1.19,,,,,
,,,,,,,,,,,,,6370080,434,-0.01906275749206543,1.21,175.54
0.0031166677363216877,-0.023762822151184082,0.017404036596417427,1.9997379779815674,0.01223255880177021,6380080,-0.037971995770931244,253,2.5457846277276985e-05,1.3846282958984375,1,180.38,1.31,,,,,
0.0008074130164459348,-0.0031598806381225586,0.017273401841521263,1.9994313716888428,0.016761699691414833,6420000,-0.012865660712122917,235,3.332665073685348e-05,1.38359534740448,500,172.53,1.15,,,,,
0.005543462000787258,-0.006078600883483887,0.017422383651137352,1.997955322265625,0.011208574287593365,6460000,-0.038114987313747406,235,1.8806216758093797e-05,1.38522207736969,1000,188.05,1.53,,,,,
,,,,,,,,,,,,,6480080,413,0.0015218853950500488,1.24,174.8
0.013631315901875496,-0.0072133541107177734,0.01732909120619297,1.99909245967865,0.015254005789756775,6490080,-0.08048504590988159,231,7.992780410859268e-06,1.3845107555389404,1,185.49,1.45,,,,,
0.0032905552070587873,-0.003905653953552246,0.017276616767048836,1.9997401237487793,0.014743898995220661,6530000,-0.03181547671556473,262,4.630709736375138e-05,1.3762730360031128,500,174.78,1.19,,,,,
2.694000068004243e-05,-0.06852293014526367,0.01732276752591133,1.998828411102295,0.015259256586432457,6570000,-0.00645062793046236,265,1.783612788130995e-05,1.3842278718948364,1000,178.51,1.28,,,,,
,,,,,,,,,,,,,6590080,456,-0.017807722091674805,1.32,179.79
0.0010706837056204677,-0.005028486251831055,0.01741848513484001,1.9984384775161743,0.013774151913821697,6600080,-0.015635289251804352,280,3.0910618079360574e-05,1.3830093145370483,1,173.86,1.13,,,,,
0.061918485909700394,0.001396477222442627,0.01750306598842144,1.9984500408172607,0.013794435188174248,6640000,0.07045231759548187,245,9.765625691215973e-06,1.385352611541748,500,174.17,1.22,,,,,
0.04571220651268959,0.0002186298370361328,0.01756906881928444,1.998978853225708,0.010717077180743217,6680000,0.0026675492990761995,242,5.010546374251135e-06,1.3835818767547607,1000,180.7,1.33,,,,,
,,,,,,,,,,,,,6700080,390,-0.0068624019622802734,1.4,183.41
0.04447672516107559,-0.00036907196044921875,0.01729019731283188,1.9965978860855103,0.013781368732452393,6710080,-0.016852254047989845,235,1.9168586732121184e-05,1.3838554620742798,1,189.85,1.52,,,,,
0.002292764140293002,-0.00939643383026123,0.01727418228983879,1.998187780380249,0.012724226340651512,6750000,-0.0251225046813488,236,1.8244272723677568e-05,1.3850805759429932,500,185.88,1.51,,,,,
0.08391081541776657,0.0007017850875854492,0.017375152558088303,1.998751163482666,0.014284783974289894,6790000,0.11458583176136017,235,1.0798764378705528e-05,1.3858222961425781,1000,175.14,1.22,,,,,
,,,,,,,,,,,,,6810080,442,0.0007369518280029297,1.27,177.65
0.038400422781705856,0.00012868642807006836,0.017229478806257248,1.9992910623550415,0.016835015267133713,6820080,0.02947702445089817,235,2.6034476832137443e-05,1.3845930099487305,1,177.25,1.26,,,,,
0.08993081748485565,0.00030303001403808594,0.017108367756009102,1.9981398582458496,0.018859438598155975,6860000,0.024472223594784737,237,2.0600999050657265e-05,1.3819570541381836,500,190.45,1.62,,,,,
0.06063723564147949,0.00023490190505981445,0.017260782420635223,2.000309467315674,0.016291219741106033,6900000,0.06906624883413315,236,2.0268755179131404e-05,1.385768175125122,1000,176.6,1.21,,,,,
,,,,,,,,,,,,,6920080,392,-0.012262940406799316,1.64,190.79
0.0510299913585186,0.0006937980651855469,0.017198463901877403,1.9986205101013184,0.018862033262848854,6930080,0.030369367450475693,245,2.263419264636468e-05,1.3842084407806396,1,179.83,1.27,,,,,
2.065096123260446e-05,0.0,0.01750713586807251,1.9986402988433838,0.015815483406186104,6970000,-0.005684233270585537,262,2.3082850020728074e-05,1.3839564323425293,500,173.2,1.19,,,,,
0.0009278653305955231,-0.004631757736206055,0.017517754808068275,1.9991905689239502,0.015814173966646194,7010000,-0.014130285009741783,264,4.339052247814834e-05,1.382261872291565,1000,177.34,1.25,,,,,
,,,,,,,,,,,,,7030080,413,-0.007436394691467285,1.55,186.41
0.004123362246900797,-0.0044765472412109375,0.01736205630004406,1.9991796016693115,0.015259042382240295,7040080,-0.03650356084108353,223,2.5829225705820136e-05,1.382583737373352,1,182.5,1.37,,,,,
0.000795201223809272,-0.018292903900146484,0.017273221164941788,1.998089075088501,0.016806945204734802,7080000,-0.012581607326865196,273,9.765625691215973e-06,1.385650634765625,500,187.16,1.46,,,,,
1.3121597476128954e-05,0.009062409400939941,0.017264705151319504,1.9989547729492188,0.019339963793754578,7120000,-0.004505788441747427,269,3.158503750455566e-05,1.3839502334594727,1000,167.21,1.09,,,,,
,,,,,,,,,,,,,7140080,451,-1.1920928955078125e-07,1.32,178.95
0.010565617121756077,-0.00600123405456543,0.017503568902611732,1.9990918636322021,0.013759097084403038,7150080,-0.07416950911283493,236,1.9537297703209333e-05,1.3787415027618408,1,179.22,1.31,,,,,
0.08507490903139114,0.00044929981231689453,0.01725822500884533,1.9980907440185547,0.015221203677356243,7190000,0.1035771369934082,273,1.775260352587793e-05,1.3861725330352783,500,192.25,1.65,,,,,
0.051462043076753616,0.0002887248992919922,0.017181795090436935,1.9989309310913086,0.016726452857255936,7230000,0.039496105164289474,273,3.22913438139949e-05,1.3837071657180786,1000,180.87,1.32,,,,,
,,,,,,,,,,,,,7250080,409,0.00025194883346557617,1.41,183.28
0.11665155738592148,0.0013349056243896484,0.017243769019842148,1.9978355169296265,0.016297027468681335,7260080,0.10327628999948502,235,1.2081037311872933e-05,1.3862348794937134,1,184.15,1.42,,,,,
0.000909918628167361,-0.006329059600830078,0.017559407278895378,1.9996871948242188,0.018268074840307236,7300000,-0.01324760727584362,243,3.947942968807183e-05,1.3819782733917236,500,174.59,1.18,,,,,
0.07781259715557098,0.0,0.017367267981171608,1.9982315301895142,0.015755224972963333,7340000,0.0626230388879776,242,1.0456623385834973e-05,1.3845254182815552,1000,178.95,1.31,,,,,
,,,,,,,,,,,,,7360080,386,-0.0008410215377807617,1.47,183.53
0.008368294686079025,-0.010143160820007324,0.017441758885979652,1.9992637634277344,0.014766429550945759,7370080,-0.06131839007139206,213,9.765625691215973e-06,1.3826547861099243,1,178.0,1.28,,,,,
0.0005419539520516992,-0.0071572065353393555,0.017329977825284004,1.9989893436431885,0.01935630477964878,7410000,-0.010730926878750324,264,9.765625691215973e-06,1.3851430416107178,500,187.16,1.5,,,,,
0.004747397266328335,-0.005413651466369629,0.017336033284664154,1.999014139175415,0.0172544177621603,7450000,-0.032560087740421295,267,4.882812845607987e-06,1.382681131362915,1000,174.93,1.21,,,,,
,,,,,,,,,,,,,7470080,440,0.0002116560935974121,1.44,184.56
0.0018623406067490578,-0.008796453475952148,0.01729668863117695,1.9991092681884766,0.014222634956240654,7480080,-0.021790992468595505,256,2.164984653063584e-05,1.3834173679351807,1,174.55,1.23,,,,,
0.031525127589702606,-0.0001811981201171875,0.017495350912213326,1.9998199939727783,0.01673940196633339,7520000,-0.019095858559012413,267,1.7100419427151792e-05,1.384519338607788,500,177.89,1.31,,,,,
0.060968123376369476,0.00023740530014038086,0.017567405477166176,1.9999463558197021,0.016755739226937294,7560000,0.06875043362379074,267,9.765625691215973e-06,1.3825699090957642,1000,181.35,1.39,,,,,
,,,,,,,,,,,,,7580080,320,-0.00030803680419921875,1.28,178.62
0.011754455976188183,-0.0026139020919799805,0.017104847356677055,1.9985220432281494,0.015223881229758263,7590080,-0.05590202659368515,283,1.9500326743582264e-05,1.383056640625,1,177.26,1.28,,,,,
0.101099394261837,0.0004146099090576172,0.017377261072397232,1.998655080795288,0.013760137371718884,7630000,0.09664612263441086,271,2.6510353563935496e-05,1.3824529647827148,500,183.06,1.44,,,,,
0.005182115826755762,-0.0043877363204956055,0.01729983650147915,1.997198224067688,0.011752749793231487,7670000,-0.04621660336852074,272,2.3052554752212018e-05,1.3832935094833374,1000,190.74,1.59,,,,,
,,,,,,,,,,,,,7690080,444,-0.0021799802780151367,1.1,169.03
0.024750879034399986,0.0008582472801208496,0.01737724244594574,1.9991222620010376,0.014240870252251625,7700080,0.021628286689519882,238,1.4648438082076609e-05,1.3802180290222168,1,185.7,1.46,,,,,
0.0025530962739139795,-1.1920928955078125e-07,0.017353449016809464,1.9993700981140137,0.018315579742193222,7740000,-0.025245780125260353,267,0.0,1.385426640510559,500,180.17,1.32,,,,,
0.08325362205505371,0.0001538991928100586,0.017481844872236252,1.9993529319763184,0.01526449341326952,7780000,0.10158012062311172,267,3.76607094949577e-05,1.3770757913589478,1000,193.79,1.66,,,,,
,,,,,,,,,,,,,7800080,460,0.0014247894287109375,1.48,183.27
0.025620246306061745,0.00033277273178100586,0.017318300902843475,1.997973918914795,0.017264919355511665,7810080,0.016507543623447418,251,2.9028975404798985e-05,1.383577823638916,1,187.7,1.5,,,,,
0.059288203716278076,0.00016295909881591797,0.017459478229284286,1.9996845722198486,0.018303239718079567,7850000,0.07365381717681885,261,5.468089057103498e-06,1.3846650123596191,500,177.73,1.22,,,,,
0.04289134591817856,0.0006966590881347656,0.017422402277588844,1.9980101585388184,0.01225496456027031,7890000,0.010239630937576294,260,0.0,1.3853790760040283,1000,187.81,1.55,,,,,
,,,,,,,,,,,,,7910080,418,0.0014352798461914062,1.81,197.04
0.0021489853970706463,-0.025028109550476074,0.017511995509266853,2.0002362728118896,0.011781561188399792,7920080,-0.025686603039503098,255,2.260698238387704e-05,1.3825989961624146,1,179.96,1.37,,,,,
4.416684532770887e-05,-0.04367053508758545,0.017094163224101067,1.9976351261138916,0.01678871177136898,7960000,-0.008184272795915604,255,2.704430153244175e-05,1.3838227987289429,500,179.11,1.31,,,,,
0.00036366700078360736,-0.016777396202087402,0.017403213307261467,1.9988579750061035,0.011712970212101936,8000000,-0.008166631683707237,256,2.2025869839126244e-05,1.385590672492981,1000,176.85,1.2,,,,,
,,,,,,,,,,,,,8020080,454,-0.002485513687133789,1.5,186.1
0.01060279831290245,-0.009064555168151855,0.017115600407123566,1.9964663982391357,0.016295215114951134,8030080,-0.0703766793012619,224,4.208135942462832e-05,1.3790557384490967,1,175.43,1.21,,,,,
0.005290905945003033,-0.0011423826217651367,0.017409328371286392,1.9980494976043701,0.013734377920627594,8070000,-0.03598568215966225,263,1.1846181223518215e-05,1.3850460052490234,500,187.77,1.53,,,,,
0.0011790969874709845,-0.016806364059448242,0.017144976183772087,1.9986908435821533,0.020298145711421967,8110000,-0.0171954482793808,265,2.7757390853366815e-05,1.383620023727417,1000,185.52,1.48,,,,,
,,,,,,,,,,,,,8130080,347,-0.007597208023071289,1.24,175.81
0.0016128132119774818,-0.002639293670654297,0.01719057373702526,1.9975066184997559,0.017282353714108467,8140080,-0.018995637074112892,290,3.80838246201165e-05,1.3844375610351562,1,176.98,1.24,,,,,
0.0018275261390954256,-0.0024682283401489258,0.017323514446616173,1.998823881149292,0.01930164359509945,8180000,-0.020991841331124306,268,1.4648438082076609e-05,1.3827238082885742,500,171.75,1.13,,,,,
0.0047141918912529945,-0.0043337345123291016,0.017379257827997208,1.9992029666900635,0.018737085163593292,8220000,-0.04628065973520279,267,1.4648438082076609e-05,1.3789951801300049,1000,165.95,1.01,,,,,
,,,,,,,,,,,,,8240080,418,0.0005345940589904785,1.3,180.37
5.1854927733074874e-05,0.03229629993438721,0.017331724986433983,1.9995100498199463,0.0167543888092041,8250080,-0.008950464427471161,266,2.4725983166717924e-05,1.3818113803863525,1,181.32,1.35,,,,,
0.026695918291807175,0.00021630525588989258,0.01743815466761589,1.9993906021118164,0.015215041115880013,8290000,0.011159868910908699,266,3.177903636242263e-05,1.385292410850525,500,186.24,1.45,,,,,
0.0017336871242150664,-0.02296900749206543,0.01749747060239315,1.9998149871826172,0.0162634439766407,8330000,-0.02098408155143261,266,6.626170943491161e-05,1.3821489810943604,1000,180.71,1.33,,,,,
,,,,,,,,,,,,,8350080,450,0.000982046127319336,1.42,185.88
0.00617661839351058,-0.029069066047668457,0.017499255016446114,1.9998189210891724,0.01425996609032154,8360080,-0.055938757956027985,233,4.882812845607987e-06,1.3806428909301758,1,189.29,1.55,,,,,
0.003225847613066435,-0.029692769050598145,0.01723342388868332,1.9987214803695679,0.01672857627272606,8400000,-0.03841542825102806,267,4.882812845607987e-06,1.3839927911758423,500,171.75,1.12,,,,,
0.0010938358027487993,-0.011362791061401367,0.017438584938645363,1.9987492561340332,0.013212703168392181,8440000,-0.014425011351704597,267,2.670251706149429e-05,1.3838170766830444,1000,184.79,1.39,,,,,
,,,,,,,,,,,,,8460080,445,0.0007620453834533691,1.38,183.45
0.002438650466501713,-0.010895490646362305,0.01706957444548607,1.9983869791030884,0.01677641086280346,8470080,-0.021713905036449432,244,0.0,1.3829751014709473,1,176.41,1.22,,,,,
0.0014396338956430554,-0.004754781723022461,0.017362751066684723,1.9986159801483154,0.015213732607662678,8510000,-0.016670461744070053,266,4.882812845607987e-06,1.3831123113632202,500,177.31,1.25,,,,,
0.03793814033269882,0.00014358758926391602,0.017533598467707634,1.9989875555038452,0.012767955660820007,8550000,0.029476668685674667,266,4.882812845607987e-06,1.3836301565170288,1000,185.04,1.43,,,,,
,,,,,,,,,,,,,8570080,446,-0.000687718391418457,1.51,188.5
0.013730406761169434,0.000542759895324707,0.0172725897282362,1.9989049434661865,0.015261982567608356,8580080,0.001480933278799057,258,2.0359721020213328e-05,1.3839232921600342,1,176.6,1.28,,,,,
0.15589550137519836,0.0006654262542724609,0.017071325331926346,1.997560739517212,0.012726995162665844,8620000,0.2082185298204422,263,0.0,1.3831981420516968,500,176.7,1.23,,,,,
0.06117560341954231,0.001898646354675293,0.017368659377098083,1.9996296167373657,0.01630827598273754,8660000,0.06080911308526993,262,3.8139609387144446e-05,1.382041573524475,1000,171.4,1.14,,,,,
,,,,,,,,,,,,,8680080,456,-0.0023881196975708008,1.38,180.94
0.0058281924575567245,-0.0064781904220581055,0.017267661169171333,1.9982993602752686,0.01831640675663948,8690080,-0.04396281763911247,239,2.542913171055261e-05,1.3822340965270996,1,173.48,1.17,,,,,
0.04787323996424675,0.0008461475372314453,0.01726740226149559,1.9976755380630493,0.015263025648891926,8730000,0.06056457757949829,267,3.0292516385088675e-05,1.38533616065979,500,181.75,1.38,,,,,
0.006332114338874817,-0.012881755828857422,0.017489884048700333,2.00010085105896,0.014741040766239166,8770000,-0.04892174154520035,267,1.9811994206975214e-05,1.3855311870574951,1000,191.55,1.62,,,,,
,,,,,,,,,,,,,8790080,411,-0.008094072341918945,1.07,171.12
0.009957941249012947,-0.008331060409545898,0.017366275191307068,1.9988281726837158,0.01072999369353056,8800080,-0.08272804319858551,231,9.765625691215973e-06,1.3860299587249756,1,170.25,1.06,,,,,
2.5507621103315614e-05,0.01059114933013916,0.017499560490250587,1.9996672868728638,0.01325116865336895,8840000,-0.006317491177469492,273,2.60441502177855e-05,1.3839234113693237,500,180.92,1.36,,,,,
0.07293079793453217,0.0008955001831054688,0.017405562102794647,1.9997529983520508,0.01786656677722931,8880000,0.0871005654335022,273,1.4786862266191747e-05,1.385895013809204,1000,179.15,1.36,,,,,
,,,,,,,,,,,,,8900080,446,0.0003339052200317383,1.27,177.71
0.006438158452510834,-0.0033475160598754883,0.017375659197568893,1.999216914176941,0.019857248291373253,8910080,-0.04740392044186592,250,5.009883807360893e-06,1.3846805095672607,1,175.43,1.2,,,,,
0.024795792996883392,0.000588834285736084,0.017342664301395416,2.000420093536377,0.01538173295557499,8950000,0.029264623299241066,267,2.415182643744629e-05,1.385313630104065,500,190.65,1.6,,,,,
0.0372440330684185,0.000667870044708252,0.01731586642563343,1.9992502927780151,0.01322869211435318,8990000,0.0369921512901783,264,2.176866473746486e-05,1.3841902017593384,1000,181.42,1.34,,,,,
,,,,,,,,,,,,,9010080,442,0.00016003847122192383,1.44,183.34
0.012357106432318687,0.0001424551010131836,0.017485491931438446,2.0001919269561768,0.01421451848000288,9020080,0.011914624832570553,277,1.2163224710093345e-05,1.3848249912261963,1,190.13,1.58,,,,,
0.0007359843584708869,-0.0033791065216064453,0.01731734536588192,1.9988832473754883,0.01779814623296261,9060000,-0.012719808146357536,262,3.815540185314603e-05,1.3834736347198486,500,193.69,1.61,,,,,
0.014536360278725624,-4.6253204345703125e-05,0.017236702144145966,1.9990904331207275,0.014246610924601555,9100000,-0.005960722453892231,261,9.765625691215973e-06,1.3836050033569336,1000,180.44,1.29,,,,,
,,,,,,,,,,,,,9120080,408,0.0009511709213256836,1.43,183.29
0.05073854327201843,-3.6597251892089844e-05,0.017497777938842773,1.999754786491394,0.015292624942958355,9130080,-0.011733442544937134,274,5.124225481267786e-06,1.3836071491241455,1,169.0,1.05,,,,,
0.0004420389886945486,-0.024025321006774902,0.017532510682940483,1.9995003938674927,0.013347186148166656,9170000,-0.010451778769493103,267,2.9444794563460164e-05,1.3811782598495483,500,171.84,1.11,,,,,
0.003694375278428197,-0.008196234703063965,0.017124507576227188,1.9985148906707764,0.017291083931922913,9210000,-0.0313120037317276,267,3.610601197578944e-05,1.3846803903579712,1000,171.15,1.1,,,,,
,,,,,,,,,,,,,9230080,391,0.0007158517837524414,1.11,172.17
0.049962397664785385,0.0009722709655761719,0.01723668724298477,1.998274803161621,0.015808138996362686,9240080,0.04400412365794182,266,4.149293454247527e-05,1.3852653503417969,1,180.92,1.39,,,,,
0.002948564011603594,-0.019556045532226562,0.01744401827454567,1.999178171157837,0.015714697539806366,9280000,-0.03201933950185776,267,1.027230428007897e-05,1.3801000118255615,500,172.59,1.14,,,,,
0.061443425714969635,0.0012775063514709473,0.017223982140421867,1.9976147413253784,0.01977858506143093,9320000,0.07421340048313141,266,4.882812845607987e-06,1.3847782611846924,1000,173.98,1.19,,,,,
,,,,,,,,,,,,,9340080,368,0.0002200603485107422,1.33,180.58
0.004805578850209713,-0.009281516075134277,0.017184721305966377,1.9978262186050415,0.01925457827746868,9350080,-0.04115778207778931,256,2.641677019710187e-05,1.3798925876617432,1,181.1,1.37,,,,,
0.0013229462783783674,-0.0031003952026367188,0.017470739781856537,1.9985381364822388,0.015724726021289825,9390000,-0.01744822971522808,270,1.5423667719005607e-05,1.38579523563385,500,179.83,1.32,,,,,
0.10998256504535675,0.0008625388145446777,0.01726657524704933,1.9973602294921875,0.014226401224732399,9430000,0.14546316862106323,269,2.5784867830225267e-05,1.3854602575302124,1000,182.14,1.33,,,,,
,,,,,,,,,,,,,9450080,359,0.0013331174850463867,1.27,177.88
0.06488215178251266,0.0004004836082458496,0.01732311025261879,1.9996347427368164,0.016753066331148148,9460080,0.04405828192830086,273,6.8641761572507676e-06,1.3849096298217773,1,182.74,1.39,,,,,
0.04867987707257271,-6.9141387939453125e-06,0.017016800120472908,1.9979846477508545,0.015745479613542557,9500000,-0.010560311377048492,265,2.4260456484626047e-05,1.3844459056854248,500,178.16,1.27,,,,,
0.04240410029888153,6.502866744995117e-05,0.017328660935163498,1.997037410736084,0.0172677431255579,9540000,0.012241297401487827,264,2.098690856655594e-05,1.386145830154419,1000,172.17,1.15,,,,,
,,,,,,,,,,,,,9560080,471,-0.024198055267333984,1.23,176.75
0.051820605993270874,0.0004935860633850098,0.017496949061751366,2.0005111694335938,0.01629401557147503,9570080,0.035292934626340866,230,3.062828545807861e-05,1.3843408823013306,1,175.63,1.29,,,,,
0.004423920996487141,-0.007586479187011719,0.01731981709599495,1.9988696575164795,0.01678309217095375,9610000,-0.03445109724998474,265,2.145994221791625e-05,1.379764437675476,500,184.54,1.5,,,,,
0.06081271171569824,0.0007630586624145508,0.016759175807237625,1.9956653118133545,0.017328478395938873,9650000,0.06802359968423843,264,1.4648438082076609e-05,1.385183572769165,1000,199.7,1.82,,,,,
,,,,,,,,,,,,,9670080,391,0.006717562675476074,1.49,184.61
0.017233092337846756,-0.00047218799591064453,0.017429986968636513,2.0004186630249023,0.016272731125354767,9680080,-0.017010729759931564,238,0.0,1.3840742111206055,1,178.69,1.24,,,,,
0.006480774376541376,-0.00796055793762207,0.017436617985367775,1.9990344047546387,0.0162811316549778,9720000,-0.04681073874235153,258,9.765625691215973e-06,1.3839019536972046,500,177.9,1.3,,,,,
0.02766449749469757,0.0005189776420593262,0.017413457855582237,1.9995744228363037,0.013257424347102642,9760000,0.007013843860477209,260,9.765625691215973e-06,1.3854973316192627,1000,169.95,1.06,,,,,
,,,,,,,,,,,,,9780080,376,-0.00605010986328125,1.55,188.09
0.013921381905674934,0.00025027990341186523,0.017475856468081474,1.9993561506271362,0.01477409340441227,9790080,-0.0023338734172284603,274,1.4857034329907037e-05,1.3852951526641846,1,185.26,1.48,,,,,
0.0005883540725335479,-0.05401253700256348,0.017153624445199966,1.9958710670471191,0.014745374210178852,9830000,-0.010736426338553429,273,0.0,1.3837988376617432,500,197.37,1.76,,,,,
0.04602513462305069,-0.0012264251708984375,0.0173246581107378,1.9985811710357666,0.014757158234715462,9870000,-0.07298748195171356,272,3.4384320315439254e-05,1.3844106197357178,1000,177.73,1.28,,,,,
,,,,,,,,,,,,,9890080,440,-0.024069547653198242,1.46,185.88
0.03905525803565979,0.0007663369178771973,0.017436113208532333,1.999047040939331,0.01831033080816269,9900080,0.014347575604915619,258,5.781453364761546e-05,1.3839421272277832,1,184.46,1.41,,,,,
0.0850309506058693,0.0009845495223999023,0.017470039427280426,1.9998531341552734,0.018280770629644394,9940000,0.11148612201213837,273,4.214327782392502e-05,1.3839243650436401,500,185.62,1.43,,,,,
0.009472668170928955,-0.010848164558410645,0.01743564009666443,1.998138189315796,0.016297820955514908,9980000,-0.06313041597604752,273,2.8035909053869545e-05,1.3847715854644775,1000,182.14,1.33,,,,,
,,,,,,,,,,,,,10000080,418,-0.0052841901779174805,1.22,174.41
0.061309922486543655,0.0009032487869262695,0.017374292016029358,1.9984090328216553,0.015266770496964455,10010080,0.07783560454845428,247,2.4352046239073388e-05,1.378989577293396,1,176.94,1.21,,,,,
0.006561512593179941,-0.012279152870178223,0.017378108575940132,1.9987181425094604,0.013719180598855019,10050000,-0.04528609663248062,272,1.529947439848911e-05,1.384343147277832,500,185.52,1.52,,,,,
0.060819901525974274,0.001204073429107666,0.017181791365146637,1.996241807937622,0.01270913053303957,10090000,0.06769730150699615,273,2.4757860956015065e-05,1.3845012187957764,1000,187.41,1.5,,,,,
