fps,policy_entropy,value_loss,atten_encoder_loss,reconstruct_loss,nupdates,total_timesteps,policy_loss,contrastive_loss,atten_decoder_loss,explained_variance,ep_len_mean,ep_reward_mean,fps_eval,total_timesteps_eval,explained_variance_eval,ep_reward_mean_eval,ep_len_mean_eval
239,1.323486566543579,0.02150363102555275,0.0031608063727617264,0.017229512333869934,1,9240080,-0.00303061306476593,1.7814613580703735,0.03778450936079025,0.9018649086356163,240.29,3.16,,,,,
255,1.2953822612762451,0.01551261730492115,0.005129897501319647,0.017338572070002556,500,9280000,-0.002966857049614191,1.8918488025665283,0.030594587326049805,0.9340186640620232,263.81,3.77,,,,,
260,1.3142518997192383,0.013263258151710033,0.0038070043083280325,0.01724443957209587,1000,9320000,-0.02469152770936489,1.785500407218933,0.037177979946136475,0.9401382058858871,268.03,4.02,,,,,
,,,,,,,,,,,,,385,9340080,0.5132979154586792,2.02,205.2
258,1.3582565784454346,0.014165748842060566,0.003926023840904236,0.017369341105222702,1,9350080,-0.037817586213350296,1.9136152267456055,0.04525880143046379,0.8662932068109512,273.03,4.07,,,,,
253,1.3092443943023682,0.011090923100709915,0.0037999909836798906,0.017518552020192146,500,9390000,-0.02515573240816593,1.9541672468185425,0.04282005876302719,0.9572444669902325,277.76,4.21,,,,,
239,1.272161841392517,0.024859635159373283,0.0038493019528687,0.017306489869952202,1000,9430000,-0.0217805877327919,1.9019051790237427,0.0366688147187233,0.776608943939209,278.23,4.52,,,,,
,,,,,,,,,,,,,316,9450080,0.17180341482162476,2.25,213.12
267,1.3436602354049683,0.014100052416324615,0.0031794626265764236,0.01715528778731823,1,9460080,0.009719666093587875,1.7230387926101685,0.025216376408934593,0.927190788090229,274.3,4.47,,,,,
258,1.3450888395309448,0.015713391825556755,0.0032300245948135853,0.017329027876257896,500,9500000,0.020063720643520355,1.8053721189498901,0.0370354950428009,0.8569395989179611,293.73,4.76,,,,,
258,1.3619199991226196,0.03299855440855026,0.002771548693999648,0.017035694792866707,1000,9540000,0.07198286801576614,1.7847659587860107,0.045518629252910614,0.8514773845672607,322.03,5.56,,,,,
,,,,,,,,,,,,,431,9560080,0.8210389763116837,1.72,198.57
290,1.2589079141616821,0.019603000953793526,0.00528152659535408,0.017313145101070404,1,9570080,-0.020727058872580528,1.6876742839813232,0.03781932219862938,0.875545434653759,297.39,4.93,,,,,
258,1.3449780941009521,0.04381611570715904,0.0035104805137962103,0.017308807000517845,500,9610000,0.0040924460627138615,1.6936023235321045,0.05155951902270317,0.8057974129915237,311.95,5.22,,,,,
259,1.3027263879776,0.026320135220885277,0.003550672670826316,0.017272811383008957,1000,9650000,0.016792625188827515,1.7157399654388428,0.05868326872587204,0.8773933351039886,302.03,5.44,,,,,
,,,,,,,,,,,,,376,9670080,0.43911755084991455,1.74,195.79
334,1.3181260824203491,0.02241707220673561,0.004134028684347868,0.017305755987763405,1,9680080,-0.025014866143465042,1.7877933979034424,0.051087331026792526,0.8450683355331421,295.39,5.34,,,,,
263,1.2922708988189697,0.03231796622276306,0.003604770405218005,0.017432576045393944,500,9720000,0.04237594082951546,1.98720121383667,0.0443970151245594,0.885041169822216,325.56,5.89,,,,,
257,1.3069370985031128,0.027236590161919594,0.0038128942251205444,0.01746019907295704,1000,9760000,-0.002956101205199957,1.7780450582504272,0.04615830257534981,0.8962826281785965,341.62,6.68,,,,,
,,,,,,,,,,,,,388,9780080,0.5261928737163544,2.02,203.34
324,1.2875025272369385,0.01329768169671297,0.003767079208046198,0.017408300191164017,1,9790080,-0.0045459093526005745,1.8704118728637695,0.03297712653875351,0.9138567373156548,331.47,6.1,,,,,
269,1.227596402168274,0.018752500414848328,0.0035671330988407135,0.017497079446911812,500,9830000,0.01605953462421894,1.966021180152893,0.034148041158914566,0.9053199961781502,348.93,6.76,,,,,
268,1.2666780948638916,0.035059116780757904,0.004114928189665079,0.017341289669275284,1000,9870000,-0.05358380079269409,1.8725736141204834,0.05406659096479416,0.8224473744630814,350.77,6.46,,,,,
,,,,,,,,,,,,,450,9890080,0.4187834858894348,2.29,214.66
285,1.2957960367202759,0.03815491124987602,0.004286216571927071,0.01748501881957054,1,9900080,-0.0261373333632946,1.8180408477783203,0.07280836999416351,0.7379382848739624,354.19,6.84,,,,,
259,1.2976065874099731,0.028598260134458542,0.0032023515086621046,0.017232390120625496,500,9940000,-0.002168127801269293,1.8238258361816406,0.03900618106126785,0.8157405853271484,343.57,6.45,,,,,
257,1.246453881263733,0.023815229535102844,0.00359557312913239,0.017166370525956154,1000,9980000,0.04442283511161804,1.8541500568389893,0.03912518545985222,0.8587418645620346,351.56,6.72,,,,,
,,,,,,,,,,,,,464,10000080,0.3846636414527893,2.52,220.41
221,1.2593491077423096,0.01570950075984001,0.00342466845177114,0.017392383888363838,1,10010080,0.02319343015551567,1.8545653820037842,0.044540174305438995,0.9215264320373535,372.01,7.51,,,,,
263,1.2784759998321533,0.04279165714979172,0.0037238411605358124,0.01724815182387829,500,10050000,0.1290372908115387,1.7137954235076904,0.03632768243551254,0.6182327568531036,370.53,7.23,,,,,
264,1.2282848358154297,0.054470766335725784,0.003938915207982063,0.017316211014986038,1000,10090000,-0.0445052906870842,1.9314594268798828,0.04729096218943596,0.6622057557106018,372.81,7.74,,,,,
,,,,,,,,,,,,,501,10110080,0.3881811499595642,2.21,210.43
320,1.2203630208969116,0.04948572441935539,0.00308444001711905,0.017108527943491936,1,10120080,0.026120662689208984,1.702549934387207,0.046844057738780975,0.7882319539785385,377.85,7.7,,,,,
280,1.263484001159668,0.04945485666394234,0.0033396806102246046,0.017351828515529633,500,10160000,0.012650886550545692,2.0572891235351562,0.03948207199573517,0.8017560243606567,377.12,7.91,,,,,
269,1.2365692853927612,0.059493668377399445,0.004210023675113916,0.01730487309396267,1000,10200000,0.011324593797326088,2.112093925476074,0.05396648496389389,0.5900596678256989,405.3,8.46,,,,,
,,,,,,,,,,,,,509,10220080,0.058050453662872314,2.29,214.1
257,1.246708631515503,0.028517145663499832,0.0035822056233882904,0.017314694821834564,1,10230080,-0.048834580928087234,1.9372007846832275,0.06053357198834419,0.8875505030155182,405.32,8.26,,,,,
269,1.2314163446426392,0.017991814762353897,0.0030186306685209274,0.01736295036971569,500,10270000,0.023636450991034508,1.8716418743133545,0.05427517369389534,0.929425910115242,395.26,8.54,,,,,
265,1.289470911026001,0.03041335567831993,0.0028799171559512615,0.017292970791459084,1000,10310000,0.0716637372970581,1.929384469985962,0.037113770842552185,0.8502494096755981,392.46,8.07,,,,,
,,,,,,,,,,,,,471,10330080,0.2071630358695984,2.46,217.31
321,1.168477177619934,0.057908542454242706,0.0033538092393428087,0.017282111570239067,1,10340080,0.03775671869516373,1.6617071628570557,0.04288044571876526,0.7088200151920319,413.89,8.96,,,,,
272,1.26609206199646,0.021378692239522934,0.0034059949684888124,0.01738317310810089,500,10380000,0.014752725139260292,2.0443308353424072,0.042986102402210236,0.8783178478479385,416.86,9.23,,,,,
273,1.247106671333313,0.039395757019519806,0.003259547520428896,0.017269350588321686,1000,10420000,-0.10103856027126312,1.9120010137557983,0.051910240203142166,0.8588039726018906,409.09,8.85,,,,,
,,,,,,,,,,,,,391,10440080,0.12090963125228882,2.11,204.83
278,1.2062193155288696,0.030532490462064743,0.003070542821660638,0.01728743128478527,1,10450080,0.0380529947578907,1.611397385597229,0.05013013631105423,0.8417878746986389,419.77,8.84,,,,,
259,1.2230912446975708,0.0313572958111763,0.0037681874819099903,0.017208755016326904,500,10490000,0.0139179527759552,1.8618803024291992,0.04862429201602936,0.7559518665075302,429.99,9.68,,,,,
261,1.2655270099639893,0.041445545852184296,0.002599135972559452,0.01738273724913597,1000,10530000,-0.07738660275936127,1.710662603378296,0.05183295160531998,0.7989684045314789,414.1,9.21,,,,,
,,,,,,,,,,,,,410,10550080,0.21115517616271973,1.84,196.26
283,1.1710551977157593,0.038390982896089554,0.0052765789441764355,0.017129486426711082,1,10560080,-0.051907699555158615,1.8256211280822754,0.05854511260986328,0.8011695593595505,446.89,10.12,,,,,
261,1.1938387155532837,0.022298891097307205,0.0030052587389945984,0.01732867769896984,500,10600000,0.06529625505208969,1.9044997692108154,0.04674621298909187,0.8919854462146759,453.57,10.17,,,,,
263,1.29200279712677,0.013756394386291504,0.0031899847090244293,0.017186369746923447,1000,10640000,-0.006442233920097351,1.92568039894104,0.05609757453203201,0.9475306048989296,446.69,10.15,,,,,
,,,,,,,,,,,,,530,10660080,0.44390493631362915,2.59,223.67
264,1.1732561588287354,0.0189344584941864,0.0034740008413791656,0.017095347866415977,1,10670080,0.028093254193663597,1.8769736289978027,0.05299096181988716,0.8592575043439865,444.09,9.89,,,,,
263,1.2259160280227661,0.050272781401872635,0.0024348723236471415,0.017341379076242447,500,10710000,-0.08476538211107254,1.8252427577972412,0.031567979604005814,0.841969758272171,475.32,11.05,,,,,
265,1.242919921875,0.01646992936730385,0.002771180821582675,0.017292683944106102,1000,10750000,-0.023339515551924706,1.9188605546951294,0.053435761481523514,0.9087184742093086,487.12,11.63,,,,,
,,,,,,,,,,,,,485,10770080,0.11535978317260742,2.79,232.97
212,1.1492247581481934,0.02389247715473175,0.0037499547470360994,0.01737416908144951,1,10780080,-0.010972781106829643,1.8594183921813965,0.06422741711139679,0.84528449177742,471.59,11.03,,,,,
260,1.1825923919677734,0.04098120704293251,0.002633149502798915,0.01731720380485058,500,10820000,0.0007473245495930314,1.9706521034240723,0.028928304091095924,0.8800493106245995,468.66,11.1,,,,,
267,1.2310657501220703,0.03108460269868374,0.003124081529676914,0.017321186140179634,1000,10860000,-0.044233210384845734,2.04634428024292,0.04007013887166977,0.8125628978013992,456.07,10.86,,,,,
,,,,,,,,,,,,,454,10880080,0.2204744815826416,2.78,229.06
283,1.200815200805664,0.05445171520113945,0.002679613884538412,0.017355289310216904,1,10890080,0.09613223373889923,1.9251017570495605,0.05148042365908623,0.8012856692075729,472.33,11.41,,,,,
266,1.2528064250946045,0.03250150382518768,0.002567112213000655,0.017020154744386673,500,10930000,-0.032884322106838226,1.8135600090026855,0.0388505682349205,0.8304600119590759,522.72,13.63,,,,,
270,1.191377878189087,0.11434175819158554,0.003330940380692482,0.017301809042692184,1000,10970000,-0.0808035358786583,1.9768359661102295,0.052635181695222855,0.6267780661582947,480.1,11.95,,,,,
,,,,,,,,,,,,,507,10990080,0.25154614448547363,3.0,230.21
256,1.070643663406372,0.0784132331609726,0.0031370059587061405,0.017283789813518524,1,11000080,-0.05674375221133232,1.974299669265747,0.05326073616743088,0.6436955034732819,468.12,11.87,,,,,
263,1.1014817953109741,0.008952885866165161,0.002898033009842038,0.017003171145915985,500,11040000,0.010694984346628189,1.852447748184204,0.05283408239483833,0.9415074326097965,487.12,12.43,,,,,
262,1.2262756824493408,0.07009348273277283,0.003150617005303502,0.017375115305185318,1000,11080000,-0.008166765794157982,1.898725986480713,0.035102806985378265,0.7627551257610321,505.45,13.23,,,,,
,,,,,,,,,,,,,414,11100080,0.6627052426338196,2.6,218.06
280,1.2082711458206177,0.03565577417612076,0.003154464066028595,0.017255326732993126,1,11110080,0.027089018374681473,1.4833855628967285,0.0619686134159565,0.8338379412889481,507.87,13.29,,,,,
263,1.1737092733383179,0.07016175240278244,0.003039345610886812,0.017321236431598663,500,11150000,-0.04177939146757126,1.8784754276275635,0.05816569924354553,0.7769193351268768,508.75,13.11,,,,,
270,1.1689367294311523,0.029399681836366653,0.002613187301903963,0.017179744318127632,1000,11190000,-0.01427527517080307,1.999070167541504,0.05992541462182999,0.8791318982839584,522.41,13.35,,,,,
,,,,,,,,,,,,,504,11210080,0.19662290811538696,2.5,221.33
237,1.2339701652526855,0.08106844127178192,0.002738338429480791,0.017240075394511223,1,11220080,-0.10187095403671265,1.7654459476470947,0.05035936087369919,0.8128146529197693,539.02,14.34,,,,,
261,1.1096280813217163,0.07758046686649323,0.002622986910864711,0.017173336818814278,500,11260000,0.035354744642972946,1.84598970413208,0.04086712747812271,0.4458608627319336,539.3,14.22,,,,,
265,1.1929908990859985,0.07535821199417114,0.002968646353110671,0.017117690294981003,1000,11300000,-0.10473427921533585,1.7047126293182373,0.05456995218992233,0.7621270716190338,534.72,13.95,,,,,
,,,,,,,,,,,,,286,11320080,0.08215022087097168,2.35,214.68
266,1.1962074041366577,0.022202705964446068,0.002617243444547057,0.01714223064482212,1,11330080,0.00029769836692139506,2.072272539138794,0.04444844648241997,0.8347890675067902,544.24,14.2,,,,,
268,1.2145575284957886,0.05607232451438904,0.002379010897129774,0.017263757064938545,500,11370000,0.06726495921611786,1.887236475944519,0.03818482160568237,0.7588403820991516,550.19,14.42,,,,,
270,1.1343543529510498,0.055038053542375565,0.002523337258026004,0.017298800870776176,1000,11410000,-0.07974652945995331,1.9454197883605957,0.047770071774721146,0.7383828163146973,564.38,14.48,,,,,
,,,,,,,,,,,,,486,11430080,0.18791979551315308,2.44,212.37
291,1.1511588096618652,0.022006239742040634,0.0036124982871115208,0.01726846769452095,1,11440080,0.038889311254024506,1.8914117813110352,0.066196970641613,0.8377631604671478,531.77,13.56,,,,,
269,1.1168969869613647,0.051637135446071625,0.0023956620134413242,0.017283732071518898,500,11480000,0.02357969619333744,1.6374573707580566,0.0444231741130352,0.6307334899902344,554.98,14.56,,,,,
274,1.1033576726913452,0.06717953085899353,0.0026183894369751215,0.01711302064359188,1000,11520000,-0.09746953099966049,1.9464432001113892,0.052024245262145996,0.7514546364545822,586.34,16.49,,,,,
,,,,,,,,,,,,,350,11540080,0.14641684293746948,2.65,223.25
265,1.1271564960479736,0.02390027604997158,0.0026205689646303654,0.017047015950083733,1,11550080,0.03400325030088425,1.8824591636657715,0.040755730122327805,0.8740662485361099,589.41,16.68,,,,,
265,1.100489854812622,0.05286768823862076,0.002339438069611788,0.017328882589936256,500,11590000,-0.030079077929258347,1.8678312301635742,0.05886808782815933,0.8132958710193634,587.12,16.42,,,,,
264,1.1856495141983032,0.0335691012442112,0.0037746354937553406,0.017325248569250107,1000,11630000,0.05603595823049545,1.9905385971069336,0.08704758435487747,0.8075052499771118,609.34,16.9,,,,,
,,,,,,,,,,,,,413,11650080,0.26643288135528564,2.25,211.17
285,1.0949375629425049,0.0427158884704113,0.002502547577023506,0.017173636704683304,1,11660080,0.006752633955329657,1.936079978942871,0.06272166967391968,0.7744942307472229,617.01,17.42,,,,,
270,1.2529388666152954,0.03454192727804184,0.0029171323403716087,0.01732121780514717,500,11700000,-0.09055222570896149,2.0236194133758545,0.06055713817477226,0.8442506939172745,595.53,16.58,,,,,
271,1.2474631071090698,0.0432048998773098,0.0030010025948286057,0.017154285684227943,1000,11740000,-0.08100677281618118,1.9693708419799805,0.06578058004379272,0.7303970158100128,591.64,16.97,,,,,
,,,,,,,,,,,,,424,11760080,0.1151915192604065,2.0,197.13
224,1.13877272605896,0.05718269199132919,0.0027198137249797583,0.017245477065443993,1,11770080,-0.06278063356876373,2.033139944076538,0.052736859768629074,0.820462554693222,574.73,16.51,,,,,
262,1.2445871829986572,0.052799124270677567,0.0024797627702355385,0.017108004540205002,500,11810000,0.0850239172577858,1.8436580896377563,0.0504441075026989,0.7972707748413086,598.59,16.77,,,,,
266,1.1100735664367676,0.05810059234499931,0.0023845667019486427,0.017107924446463585,1000,11850000,0.00014087856106925756,2.0040535926818848,0.0418693907558918,0.8289374858140945,621.28,17.86,,,,,
,,,,,,,,,,,,,378,11870080,0.1661500334739685,1.9,196.88
329,1.0748369693756104,0.026418130844831467,0.002941702725365758,0.017267705872654915,1,11880080,0.03287384286522865,1.728569746017456,0.06508930027484894,0.80400151014328,627.03,18.46,,,,,
281,1.152097463607788,0.04252980649471283,0.0025137108750641346,0.017143741250038147,500,11920000,0.07879488170146942,2.0857105255126953,0.049237318336963654,0.7234679162502289,644.97,18.9,,,,,
274,1.0713993310928345,0.10149051249027252,0.0021923852618783712,0.01712363213300705,1000,11960000,-0.053887683898210526,1.8166381120681763,0.05229846388101578,0.7049776315689087,667.58,19.87,,,,,
,,,,,,,,,,,,,420,11980080,0.06955033540725708,2.92,232.33
237,1.173319697380066,0.0928320586681366,0.002220363123342395,0.017285410314798355,1,11990080,-0.007073838263750076,1.7668925523757935,0.038445234298706055,0.7486158907413483,654.16,18.92,,,,,
266,1.2081812620162964,0.021986279636621475,0.0033444694709032774,0.017233775928616524,500,12030000,-0.01901419460773468,1.9924712181091309,0.04407866671681404,0.8271837532520294,631.63,18.12,,,,,
270,1.1307742595672607,0.018672462552785873,0.0027443300932645798,0.017289135605096817,1000,12070000,0.0036600823514163494,1.6931400299072266,0.06851091980934143,0.8861504644155502,643.42,18.25,,,,,
,,,,,,,,,,,,,429,12090080,0.5347661674022675,3.71,254.73
256,1.185046911239624,0.0314042754471302,0.00220671109855175,0.01727527193725109,1,12100080,0.026470700278878212,1.9182183742523193,0.06262163817882538,0.8460052609443665,639.39,18.08,,,,,
252,1.018918514251709,0.0352812297642231,0.002276801038533449,0.01706518977880478,500,12140000,0.06505249440670013,2.1227328777313232,0.05078458786010742,0.878496989607811,654.2,19.22,,,,,
250,1.1703605651855469,0.1259181648492813,0.0021408076863735914,0.017276903614401817,1000,12180000,-0.12429295480251312,1.7509844303131104,0.06133100390434265,0.5998759567737579,650.17,19.72,,,,,
,,,,,,,,,,,,,444,12200080,-0.3055969476699829,3.83,258.54
289,1.0687626600265503,0.06627561897039413,0.0023894240148365498,0.017207441851496696,1,12210080,-0.05300360172986984,2.1838440895080566,0.05442053824663162,0.7366591989994049,658.71,19.87,,,,,
279,1.0691674947738647,0.09069250524044037,0.0023972312919795513,0.0173009242862463,500,12250000,-0.02537190541625023,1.8450965881347656,0.05165713280439377,0.6829891502857208,666.81,20.41,,,,,
270,1.209901213645935,0.032461315393447876,0.0024707799311727285,0.017247149720788002,1000,12290000,-0.015857288613915443,2.1624984741210938,0.05403443053364754,0.8761494606733322,669.03,20.44,,,,,
,,,,,,,,,,,,,444,12310080,0.1926535964012146,3.96,263.01
280,1.1732662916183472,0.09866751730442047,0.002608903916552663,0.017297910526394844,1,12320080,-0.15875668823719025,1.9284225702285767,0.06170916557312012,0.8463374525308609,671.62,20.9,,,,,
265,1.1141068935394287,0.08629912883043289,0.002882779575884342,0.01731230318546295,500,12360000,-0.08271154016256332,1.746261477470398,0.07099412381649017,0.4752161502838135,666.03,19.62,,,,,
271,1.139402985572815,0.17863497138023376,0.0022442040499299765,0.017081553116440773,1000,12400000,-0.026348408311605453,1.786841869354248,0.04901493340730667,0.35766929388046265,701.98,21.19,,,,,
,,,,,,,,,,,,,488,12420080,0.4851189851760864,4.31,279.04
282,1.1914664506912231,0.040704552084207535,0.0020908338483422995,0.017174681648612022,1,12430080,0.11752428114414215,2.0573902130126953,0.03289709612727165,0.8851646035909653,724.66,22.7,,,,,
249,1.1755603551864624,0.08998648822307587,0.0021098952274769545,0.01720084808766842,500,12470000,-0.04565424472093582,1.8826637268066406,0.05070231109857559,0.7412219941616058,693.38,21.33,,,,,
250,1.2114852666854858,0.0233879704028368,0.002240177243947983,0.017236949875950813,1000,12510000,0.019192058593034744,1.9096722602844238,0.0498633049428463,0.9128430858254433,674.04,21.03,,,,,
,,,,,,,,,,,,,504,12530080,0.2691166400909424,4.95,297.8
275,1.1339900493621826,0.041196972131729126,0.0026294048875570297,0.017148785293102264,1,12540080,0.01593087613582611,1.7888882160186768,0.04090896621346474,0.8330720067024231,687.28,21.48,,,,,
249,1.2337244749069214,0.045188404619693756,0.0026005173567682505,0.01713825762271881,500,12580000,-0.001351946615613997,1.9982928037643433,0.06598500162363052,0.7870894819498062,686.8,21.13,,,,,
253,1.1531696319580078,0.06988759338855743,0.0025203495752066374,0.01720276102423668,1000,12620000,0.10126743465662003,2.037189483642578,0.04456239193677902,0.4961419701576233,721.97,22.77,,,,,
,,,,,,,,,,,,,376,12640080,0.12247258424758911,4.66,289.93
230,1.0855166912078857,0.033924318850040436,0.003059034002944827,0.01710979826748371,1,12650080,-0.010946867056190968,2.063096523284912,0.04807461053133011,0.8719808012247086,762.57,24.65,,,,,
265,1.0978248119354248,0.02528570033609867,0.002592733595520258,0.01702067069709301,500,12690000,0.05021513253450394,1.653805136680603,0.061182308942079544,0.8046507686376572,777.0,24.39,,,,,
268,1.0657060146331787,0.052001725882291794,0.0024823835119605064,0.017017386853694916,1000,12730000,0.024845106527209282,2.017721176147461,0.09536278247833252,0.8113722056150436,758.68,23.5,,,,,
,,,,,,,,,,,,,385,12750080,0.10120975971221924,5.36,307.69
234,1.1671222448349,0.023730216547846794,0.0019885560031980276,0.017011966556310654,1,12760080,-0.004593877121806145,2.1524546146392822,0.057869620621204376,0.932297058403492,764.72,24.59,,,,,
261,1.115517258644104,0.015550513751804829,0.002205729251727462,0.017058704048395157,500,12800000,0.015083427540957928,1.9416582584381104,0.0480448454618454,0.7578815519809723,745.69,23.83,,,,,
262,1.2156312465667725,0.16958096623420715,0.0024006394669413567,0.017247144132852554,1000,12840000,-0.12489297240972519,1.8628275394439697,0.08571959286928177,0.6475425660610199,745.93,23.75,,,,,
,,,,,,,,,,,,,457,12860080,0.25609874725341797,5.27,307.63
238,1.1140048503875732,0.10008729994297028,0.0020819890778511763,0.017259977757930756,1,12870080,-0.0012679726351052523,2.059238910675049,0.051881760358810425,0.6466521322727203,771.11,24.78,,,,,
263,0.9614574313163757,0.019488563761115074,0.002369794761762023,0.017036138102412224,500,12910000,-0.00016225222498178482,2.1010007858276367,0.049669984728097916,0.6701941788196564,788.52,26.45,,,,,
283,1.133973479270935,0.025508180260658264,0.0023262370377779007,0.01696944236755371,1000,12950000,-0.00041383056668564677,1.7331790924072266,0.06504441797733307,0.9154165685176849,821.61,27.91,,,,,
,,,,,,,,,,,,,533,12970080,0.2906475067138672,6.28,338.55
298,1.136435627937317,0.07527584582567215,0.0019354334799572825,0.01695016399025917,1,12980080,-0.09943442046642303,2.022768020629883,0.06732771545648575,0.8332397937774658,842.35,29.14,,,,,
268,1.076524257659912,0.07742319256067276,0.0024632203858345747,0.017021577805280685,500,13020000,-0.07470375299453735,1.82831871509552,0.04242558404803276,0.790041446685791,840.65,28.81,,,,,
269,1.1283466815948486,0.10772760212421417,0.002345516113564372,0.01706862822175026,1000,13060000,0.007237046957015991,1.853506088256836,0.07235334068536758,0.6334573030471802,796.68,27.26,,,,,
,,,,,,,,,,,,,446,13080080,0.08831644058227539,6.04,333.34
237,1.080838918685913,0.06364689767360687,0.0024636615999042988,0.01708044670522213,1,13090080,-0.08530949056148529,1.7397890090942383,0.08238638937473297,0.40323305130004883,797.14,27.15,,,,,
262,1.0895357131958008,0.030902165919542313,0.004518269561231136,0.016930358484387398,500,13130000,0.04953470081090927,1.8993955850601196,0.07888494431972504,0.6690056025981903,768.42,26.07,,,,,
270,1.1324933767318726,0.017371606081724167,0.002097686054185033,0.01703680492937565,1000,13170000,-0.02701033279299736,2.1389989852905273,0.04905058071017265,0.9017987102270126,770.97,25.66,,,,,
,,,,,,,,,,,,,507,13190080,-0.12197566032409668,6.54,346.63
322,1.1547539234161377,0.030998770147562027,0.002458908362314105,0.017101949080824852,1,13200080,0.008440298028290272,2.18076229095459,0.08000395447015762,0.6839388608932495,789.07,26.27,,,,,
265,1.1464993953704834,0.015095135197043419,0.002604528795927763,0.017042724415659904,500,13240000,0.0038652345538139343,2.0133376121520996,0.10474491119384766,0.8438532799482346,804.75,27.29,,,,,
274,1.1408172845840454,0.04983438178896904,0.0022171689197421074,0.01714427024126053,1000,13280000,0.012784195132553577,1.8264634609222412,0.06173417717218399,0.482218861579895,811.98,28.45,,,,,
,,,,,,,,,,,,,434,13300080,-0.03480100631713867,7.39,369.69
252,1.2150275707244873,0.024059126153588295,0.0023479692172259092,0.017092974856495857,1,13310080,0.06752654910087585,1.855574369430542,0.0692799761891365,0.8467540442943573,825.65,28.62,,,,,
263,1.1022369861602783,0.07364735752344131,0.002118542091920972,0.01716792769730091,500,13350000,0.06604807078838348,1.8071081638336182,0.05550064891576767,0.735671192407608,821.33,28.8,,,,,
264,1.1254643201828003,0.08596014231443405,0.001942612580023706,0.017159124836325645,1000,13390000,-0.13981005549430847,1.9594857692718506,0.08696697652339935,0.6719229817390442,832.12,28.96,,,,,
,,,,,,,,,,,,,570,13410080,-0.06786215305328369,8.91,407.57
323,1.1246792078018188,0.01953970454633236,0.0021009875927120447,0.01714950241148472,1,13420080,0.0011998191475868225,1.9182476997375488,0.07395670562982559,0.8132638037204742,826.11,28.55,,,,,
271,0.9759146571159363,0.03963492438197136,0.002193109830841422,0.01713446155190468,500,13460000,0.02405170351266861,1.8585036993026733,0.06224779039621353,0.8870119899511337,851.09,28.9,,,,,
288,0.9948234558105469,0.016211634501814842,0.002222554525360465,0.01711966283619404,1000,13500000,0.02453732118010521,2.087744951248169,0.09199050813913345,0.7668095827102661,866.04,29.76,,,,,
,,,,,,,,,,,,,393,13520080,0.3649073839187622,9.19,409.57
258,1.0139238834381104,0.05252000689506531,0.0022784066386520863,0.016948997974395752,1,13530080,0.03000500239431858,2.1203951835632324,0.08094458281993866,0.8021330833435059,896.52,31.97,,,,,
265,1.211043119430542,0.05818680673837662,0.001916926703415811,0.01711065135896206,500,13570000,-0.032854486256837845,1.8625222444534302,0.054156553000211716,0.8297231793403625,914.52,33.52,,,,,
264,1.1611254215240479,0.15269067883491516,0.002294217934831977,0.017092101275920868,1000,13610000,-0.170829176902771,1.9498804807662964,0.046190112829208374,0.6208344995975494,865.46,29.41,,,,,
,,,,,,,,,,,,,530,13630080,-0.10640287399291992,9.36,413.58
277,1.0627349615097046,0.05440657213330269,0.002076357137411833,0.017091738060116768,1,13640080,0.02692665532231331,2.1301498413085938,0.06492152065038681,0.7725781351327896,860.88,29.34,,,,,
262,1.0827280282974243,0.09762771427631378,0.0019510725978761911,0.017094306647777557,500,13680000,-0.08004976809024811,1.961978793144226,0.06134479120373726,0.5340518057346344,889.47,31.07,,,,,
270,1.1211786270141602,0.16028672456741333,0.0023856419138610363,0.016980987042188644,1000,13720000,-0.08727272599935532,2.0460662841796875,0.06756694614887238,0.5982786118984222,886.06,31.63,,,,,
,,,,,,,,,,,,,501,13740080,0.1601453423500061,7.89,379.53
288,1.1407474279403687,0.013606054708361626,0.0021508976351469755,0.01704481430351734,1,13750080,0.007412423845380545,1.8002853393554688,0.06502452492713928,0.9056518077850342,851.63,30.31,,,,,
271,1.034427285194397,0.03381719812750816,0.0027074238751083612,0.0170692540705204,500,13790000,-0.004700341261923313,1.8841698169708252,0.06979541480541229,0.4702324867248535,829.06,28.74,,,,,
277,1.078726053237915,0.05364729091525078,0.002115014474838972,0.017078980803489685,1000,13830000,-0.12285183370113373,1.8519785404205322,0.05579660087823868,0.7363866865634918,845.78,28.71,,,,,
,,,,,,,,,,,,,454,13850080,-0.12137889862060547,7.91,382.21
296,1.0601829290390015,0.017317499965429306,0.002094816416501999,0.017020104452967644,1,13860080,0.025587117299437523,1.5462069511413574,0.055906109511852264,0.8631196171045303,860.58,29.72,,,,,
264,1.052583932876587,0.02177804335951805,0.0021811353508383036,0.017136752605438232,500,13900000,8.288770914077759e-05,1.9379563331604004,0.07839436829090118,0.659126490354538,880.39,31.15,,,,,
264,1.1174191236495972,0.023516450077295303,0.002119693672284484,0.01698283664882183,1000,13940000,0.013367089442908764,1.975862741470337,0.06725136190652847,0.8728492259979248,898.96,31.71,,,,,
,,,,,,,,,,,,,533,13960080,-0.24890661239624023,8.59,406.44
215,1.1577274799346924,0.02081776224076748,0.002528438111767173,0.017018597573041916,1,13970080,0.016973108053207397,2.0572681427001953,0.05908580869436264,0.8968164324760437,893.03,31.06,,,,,
275,1.186807632446289,0.09123367071151733,0.0023637977428734303,0.01715894229710102,500,14010000,-0.09933130443096161,1.752108097076416,0.08499949425458908,0.5451800525188446,883.56,30.16,,,,,
