explained_variance,atten_decoder_loss,atten_encoder_loss,contrastive_loss,value_loss,policy_entropy,fps,nupdates,policy_loss,total_timesteps,reconstruct_loss,ep_reward_mean,ep_len_mean,total_timesteps_eval,explained_variance_eval,fps_eval,ep_reward_mean_eval,ep_len_mean_eval
0.9389095194637775,0.09078796952962875,0.02620035968720913,1.9797565937042236,0.017877014353871346,1.3691469430923462,235,500,0.012014871463179588,4660000,0.017334453761577606,2.33,219.0,,,,,
0.9930420033633709,0.0844845399260521,0.02600862644612789,1.9388699531555176,0.002156031783670187,1.3722063302993774,234,1000,-0.009968121536076069,4700000,0.017272233963012695,1.97,201.53,,,,,
,,,,,,,,,,,,,4720080,0.6176086664199829,464,2.21,207.91
0.8988831341266632,0.09988768398761749,0.0254665557295084,1.7904939651489258,0.015338048338890076,1.3691465854644775,169,1,0.008881923742592335,4730080,0.017263753339648247,2.26,213.42,,,,,
0.9442730136215687,0.08774036914110184,0.02661406435072422,1.9567135572433472,0.012146075256168842,1.3702399730682373,241,500,0.006431219168007374,4770000,0.017362676560878754,1.78,194.15,,,,,
0.9709872119128704,0.1041368693113327,0.02520219422876835,1.9175386428833008,0.005676611792296171,1.3630177974700928,242,1000,-0.00951576977968216,4810000,0.017384501174092293,2.07,204.28,,,,,
,,,,,,,,,,,,,4830080,0.8284411132335663,322,1.99,202.11
0.9180787354707718,0.10660786926746368,0.024991942569613457,1.8880102634429932,0.011015573516488075,1.3639805316925049,207,1,0.00886764470487833,4840080,0.01742875948548317,2.22,208.75,,,,,
0.9753664787858725,0.10989276319742203,0.02589988522231579,1.9565621614456177,0.006559320725500584,1.3590131998062134,224,500,0.006115892436355352,4880000,0.017525730654597282,2.99,239.52,,,,,
0.9139065593481064,0.12558500468730927,0.0262941662222147,1.7723712921142578,0.014729139395058155,1.3579107522964478,230,1000,-0.010454395785927773,4920000,0.017209487035870552,1.87,198.53,,,,,
,,,,,,,,,,,,,4940080,0.8857101276516914,298,2.24,211.94
0.9625289998948574,0.11701349914073944,0.025378132238984108,1.8432559967041016,0.012614728882908821,1.3652313947677612,276,1,0.014379587955772877,4950080,0.01727334037423134,2.42,217.54,,,,,
0.9835312031209469,0.10930810868740082,0.02567311003804207,1.9303181171417236,0.0023378573823720217,1.3689210414886475,229,500,-0.006531140301376581,4990000,0.01753961853682995,2.15,210.86,,,,,
0.9820695724338293,0.10727856308221817,0.025550534948706627,1.9293506145477295,0.0023214430548250675,1.371476173400879,228,1000,-0.002582500223070383,5030000,0.017282523214817047,2.08,206.32,,,,,
,,,,,,,,,,,,,5050080,0.714849203824997,348,2.75,228.42
0.9283532127737999,0.12165375053882599,0.025880077853798866,2.014397621154785,0.010904124937951565,1.3560190200805664,259,1,0.045257002115249634,5060080,0.01718052104115486,2.08,206.02,,,,,
0.9441520869731903,0.11637957394123077,0.025180405005812645,1.9633194208145142,0.008818096481263638,1.3569444417953491,247,500,-0.03403149172663689,5100000,0.017305437475442886,2.21,212.52,,,,,
0.757903128862381,0.10726706683635712,0.025861484929919243,1.7923283576965332,0.020279794931411743,1.3785724639892578,242,1000,-0.0018438592087477446,5140000,0.017287123948335648,2.97,234.65,,,,,
,,,,,,,,,,,,,5160080,0.7306036651134491,380,2.85,232.06
0.9769722204655409,0.11106238514184952,0.025334138423204422,1.8319990634918213,0.006028619594871998,1.3697550296783447,214,1,0.0065187690779566765,5170080,0.01729104481637478,2.17,211.49,,,,,
0.9362651035189629,0.10959546267986298,0.02511262334883213,1.894630789756775,0.011985116638243198,1.376699447631836,257,500,-0.003031462896615267,5210000,0.017338622361421585,2.76,231.03,,,,,
0.9911632407456636,0.09214998781681061,0.02552126720547676,1.8680527210235596,0.0018498220015317202,1.3745801448822021,251,1000,-0.012841494753956795,5250000,0.017306195572018623,2.28,213.49,,,,,
,,,,,,,,,,,,,5270080,0.604576587677002,394,2.04,204.33
0.9622970595955849,0.10046370327472687,0.0257760938256979,1.962500810623169,0.007421761751174927,1.3742269277572632,263,1,-0.0100341085344553,5280080,0.01735137589275837,2.05,206.49,,,,,
0.7259931862354279,0.13447526097297668,0.025741497054696083,1.8938685655593872,0.03205328434705734,1.3778178691864014,230,500,0.028765643015503883,5320000,0.017350228503346443,2.07,205.37,,,,,
0.9874581955373287,0.10553206503391266,0.02521582320332527,1.8750674724578857,0.0035880450159311295,1.3668769598007202,226,1000,0.007089089602231979,5360000,0.017194943502545357,2.19,208.57,,,,,
,,,,,,,,,,,,,5380080,0.7324635684490204,454,2.19,212.78
0.7677982300519943,0.098424032330513,0.025522489100694656,1.6922216415405273,0.050380729138851166,1.3710811138153076,276,1,0.028364676982164383,5390080,0.017127953469753265,2.79,226.87,,,,,
0.8370826095342636,0.09446214139461517,0.02562512457370758,1.8125073909759521,0.023339536041021347,1.373609185218811,229,500,0.010783414356410503,5430000,0.017362995073199272,2.19,210.05,,,,,
0.8692191988229752,0.14492903649806976,0.025572067126631737,1.8027633428573608,0.024445287883281708,1.3719810247421265,229,1000,0.06166454404592514,5470000,0.017250770702958107,2.44,221.06,,,,,
,,,,,,,,,,,,,5490080,0.6372412145137787,306,2.48,224.86
0.8153765648603439,0.09426693618297577,0.025062981992959976,1.96875,0.06313979625701904,1.377624273300171,193,1,0.08525196462869644,5500080,0.017477503046393394,2.66,224.25,,,,,
0.9139456823468208,0.13112971186637878,0.025036385282874107,1.8938955068588257,0.022016514092683792,1.3708349466323853,227,500,-0.09318201243877411,5540000,0.017421795055270195,2.9,236.84,,,,,
0.8936256989836693,0.1024782657623291,0.025046318769454956,1.8074045181274414,0.01245834119617939,1.3738336563110352,231,1000,-0.004690685775130987,5580000,0.017355460673570633,2.39,216.23,,,,,
,,,,,,,,,,,,,5600080,0.555010050535202,418,2.18,210.6
0.992532420437783,0.1101783961057663,0.025385040789842606,1.8551850318908691,0.0019278082763776183,1.365722417831421,229,1,-0.014150843024253845,5610080,0.017437919974327087,2.48,216.79,,,,,
0.9236327260732651,0.1276225447654724,0.0249019842594862,1.9030523300170898,0.013822684064507484,1.3698015213012695,227,500,0.025783825665712357,5650000,0.017492443323135376,2.09,210.34,,,,,
0.5532772243022919,0.13821201026439667,0.02528197504580021,1.777917504310608,0.08948235213756561,1.3610143661499023,234,1000,0.15563686192035675,5690000,0.017199652269482613,2.27,219.51,,,,,
,,,,,,,,,,,,,5710080,0.8149746209383011,258,1.58,189.83
0.9824785925447941,0.12196123600006104,0.02453853376209736,1.8309587240219116,0.004177493508905172,1.3510074615478516,242,1,-0.010321436449885368,5720080,0.017225082963705063,2.29,211.35,,,,,
0.9800381623208523,0.10036778450012207,0.025181075558066368,1.8511154651641846,0.005670391954481602,1.3702847957611084,241,500,-0.0007202789420261979,5760000,0.017461439594626427,2.32,215.16,,,,,
0.9299012124538422,0.1437532901763916,0.024813786149024963,1.866696834564209,0.013089288957417011,1.371530532836914,241,1000,-0.04173582047224045,5800000,0.0175109151750803,2.18,209.51,,,,,
,,,,,,,,,,,,,5820080,0.9327760934829712,512,1.75,194.45
0.9908714164048433,0.122585728764534,0.025438982993364334,1.9563156366348267,0.00269678165204823,1.3736374378204346,258,1,-0.016817433759570122,5830080,0.017488189041614532,2.4,217.45,,,,,
0.9790621958673,0.10902152955532074,0.024781925603747368,1.8891534805297852,0.003846262115985155,1.335242748260498,232,500,-0.021666307002305984,5870000,0.01733655110001564,2.46,219.81,,,,,
0.9567023143172264,0.12186326831579208,0.02380753867328167,1.979537010192871,0.009614280425012112,1.3711230754852295,223,1000,0.011107871308922768,5910000,0.017424704506993294,3.06,239.15,,,,,
,,,,,,,,,,,,,5930080,0.3358778953552246,374,2.02,202.08
0.9160370007157326,0.12362220138311386,0.02477393113076687,1.7991275787353516,0.016358623281121254,1.3462789058685303,205,1,-0.07782487571239471,5940080,0.01717212051153183,2.67,221.28,,,,,
0.9286140277981758,0.10637877881526947,0.025273023173213005,1.749877691268921,0.014003334566950798,1.3691959381103516,227,500,-0.031197920441627502,5980000,0.017230145633220673,2.81,229.52,,,,,
0.9032640606164932,0.1053723469376564,0.025083834305405617,1.8714160919189453,0.012593263760209084,1.3604052066802979,232,1000,-0.04177618399262428,6020000,0.017263540998101234,2.78,228.45,,,,,
,,,,,,,,,,,,,6040080,0.8283421546220779,450,2.07,203.16
0.7917824685573578,0.12682485580444336,0.025011271238327026,1.9245834350585938,0.01841878518462181,1.3668206930160522,262,1,0.03064962849020958,6050080,0.01750643365085125,2.21,211.26,,,,,
0.9384968318045139,0.11062316596508026,0.024713782593607903,1.8654310703277588,0.014235350303351879,1.3277984857559204,264,500,-0.025885647162795067,6090000,0.017471443861722946,2.49,218.06,,,,,
0.9748345706611872,0.1362684667110443,0.024517115205526352,1.9629120826721191,0.0032769825775176287,1.3626806735992432,258,1000,0.010216315276920795,6130000,0.01737188920378685,2.51,219.41,,,,,
,,,,,,,,,,,,,6150080,0.8136924058198929,440,1.97,198.07
0.8305845856666565,0.12579359114170074,0.024966904893517494,1.7155144214630127,0.014625415205955505,1.3652384281158447,249,1,-0.020911071449518204,6160080,0.017438573762774467,2.51,222.43,,,,,
0.97740114107728,0.10795102268457413,0.025457186624407768,1.9237861633300781,0.007844203151762486,1.3496227264404297,249,500,-0.013056772761046886,6200000,0.017441239207983017,2.86,222.32,,,,,
0.9447642527520657,0.10468211024999619,0.024646494537591934,1.9798777103424072,0.007559147663414478,1.3512258529663086,246,1000,-0.03903666511178017,6240000,0.01742894947528839,2.53,223.08,,,,,
,,,,,,,,,,,,,6260080,0.7648151516914368,331,2.6,219.89
0.9838477857410908,0.123149573802948,0.02458258531987667,1.787959337234497,0.0040985820814967155,1.3531357049942017,245,1,-0.016076061874628067,6270080,0.01706063747406006,2.42,220.23,,,,,
0.81422920525074,0.15068459510803223,0.024638421833515167,1.7904144525527954,0.019946588203310966,1.3409980535507202,227,500,0.00904680136591196,6310000,0.017309175804257393,2.22,210.45,,,,,
0.9141845107078552,0.12856405973434448,0.02458813227713108,1.6697416305541992,0.00862340722233057,1.338393211364746,230,1000,-0.023317310959100723,6350000,0.017352072522044182,2.61,221.03,,,,,
,,,,,,,,,,,,,6370080,0.7386141419410706,338,2.44,217.91
0.9875794881954789,0.10786636173725128,0.024709677323698997,1.7316489219665527,0.0037342808209359646,1.35795259475708,216,1,-0.010872486978769302,6380080,0.01738484762609005,2.67,227.09,,,,,
0.9354738742113113,0.11885720491409302,0.025091543793678284,1.602928638458252,0.012662092223763466,1.3701016902923584,223,500,0.03691313415765762,6420000,0.01718222349882126,2.23,207.88,,,,,
0.95417046174407,0.145870640873909,0.024243375286459923,1.7311010360717773,0.010312079451978207,1.3546470403671265,229,1000,-0.04176332801580429,6460000,0.01733594574034214,2.83,234.04,,,,,
,,,,,,,,,,,,,6480080,0.8009452372789383,442,2.02,202.89
0.9617299623787403,0.11834178119897842,0.025139465928077698,1.919072151184082,0.005559655837714672,1.3617064952850342,300,1,0.00583902932703495,6490080,0.01724787801504135,2.85,228.08,,,,,
0.9585375711321831,0.15795038640499115,0.02530793286859989,1.7930821180343628,0.009817974641919136,1.3545013666152954,228,500,-0.039563365280628204,6530000,0.017387710511684418,2.12,206.04,,,,,
0.9475977718830109,0.13404381275177002,0.024731453508138657,1.8666332960128784,0.008824551478028297,1.3432906866073608,231,1000,0.0005250725662335753,6570000,0.01740322634577751,2.9,230.64,,,,,
,,,,,,,,,,,,,6590080,0.8256072252988815,429,2.47,220.76
0.968600083142519,0.13378074765205383,0.024857744574546814,1.8888013362884521,0.006431258283555508,1.3237886428833008,187,1,0.0011283077765256166,6600080,0.017426876351237297,2.8,227.49,,,,,
0.8902177512645721,0.1238294392824173,0.024631092324852943,1.9080760478973389,0.017540153115987778,1.3196359872817993,238,500,0.03398635610938072,6640000,0.017425179481506348,2.81,225.16,,,,,
0.973489873111248,0.12330792099237442,0.024842238053679466,1.7611351013183594,0.0061547704972326756,1.3387540578842163,233,1000,-0.003882995340973139,6680000,0.017227428033947945,2.92,229.23,,,,,
,,,,,,,,,,,,,6700080,0.7340242862701416,279,2.56,222.31
0.9449488669633865,0.11190564930438995,0.024711469188332558,1.8032712936401367,0.007757802959531546,1.3563915491104126,210,1,-0.030693182721734047,6710080,0.01727977767586708,2.9,231.5,,,,,
0.8388600945472717,0.12744994461536407,0.024927763268351555,1.8830363750457764,0.048078782856464386,1.3277641534805298,239,500,0.07342241704463959,6750000,0.01736985333263874,2.93,233.27,,,,,
0.90826166421175,0.14652332663536072,0.02485198713839054,1.9831740856170654,0.018937911838293076,1.3352723121643066,242,1000,-0.0382026843726635,6790000,0.017495257779955864,3.3,246.89,,,,,
,,,,,,,,,,,,,6810080,0.8873131796717644,461,2.26,210.82
0.9458560571074486,0.11342988908290863,0.02489926479756832,1.7855260372161865,0.011661859229207039,1.3409675359725952,246,1,0.00368615984916687,6820080,0.01743701472878456,2.79,229.0,,,,,
0.9715093094855547,0.13879519701004028,0.025111040100455284,1.625921368598938,0.005283175501972437,1.2825952768325806,220,500,0.018960781395435333,6860000,0.017378047108650208,2.76,230.78,,,,,
0.9295663982629776,0.13451234996318817,0.024147657677531242,1.6950106620788574,0.008091713301837444,1.3268965482711792,214,1000,-0.03649430721998215,6900000,0.017348555848002434,2.8,228.71,,,,,
,,,,,,,,,,,,,6920080,0.5309277772903442,319,2.48,221.67
0.9705911334604025,0.1431916058063507,0.024671562016010284,1.5913124084472656,0.006052840501070023,1.327882170677185,193,1,0.021490130573511124,6930080,0.017377017065882683,2.84,230.52,,,,,
0.9293524622917175,0.14176824688911438,0.024514274671673775,1.8365287780761719,0.008408707566559315,1.323557734489441,226,500,0.037304021418094635,6970000,0.01717895083129406,2.57,225.12,,,,,
0.9725746233016253,0.13164041936397552,0.024952011182904243,1.7813067436218262,0.0061037736013531685,1.3342845439910889,229,1000,0.013695153407752514,7010000,0.017484448850154877,3.0,231.39,,,,,
,,,,,,,,,,,,,7030080,0.8448977023363113,316,2.38,217.25
0.9362499266862869,0.13079994916915894,0.02572767250239849,1.7612545490264893,0.009083042852580547,1.3393303155899048,230,1,-0.023213759064674377,7040080,0.0174473337829113,3.09,236.45,,,,,
0.9176397398114204,0.15436618030071259,0.026173466816544533,1.8672547340393066,0.012858797796070576,1.307856559753418,244,500,-0.004927945323288441,7080000,0.017536399886012077,3.41,247.7,,,,,
0.9448070451617241,0.1233966201543808,0.02587040141224861,1.733205795288086,0.008471616543829441,1.3193830251693726,242,1000,-0.02015424706041813,7120000,0.01721593178808689,3.23,240.85,,,,,
,,,,,,,,,,,,,7140080,0.7839267402887344,291,1.95,200.62
0.9859913578256965,0.10668094456195831,0.025996042415499687,1.649590015411377,0.0027276452165097,1.310289978981018,246,1,0.02047002874314785,7150080,0.017332646995782852,3.05,240.89,,,,,
0.98171660117805,0.12289993464946747,0.025576496496796608,1.9536669254302979,0.0021263998933136463,1.3526995182037354,232,500,0.0022958063054829836,7190000,0.01741419918835163,2.71,225.16,,,,,
0.9390654340386391,0.12487175315618515,0.02446306310594082,1.8582937717437744,0.016370495781302452,1.33809494972229,230,1000,-0.09780843555927277,7230000,0.017520025372505188,2.77,226.81,,,,,
,,,,,,,,,,,,,7250080,0.8908442407846451,332,2.29,212.9
0.8275082409381866,0.10949208587408066,0.026007939130067825,1.636244297027588,0.020661741495132446,1.3026591539382935,285,1,-0.05167057365179062,7260080,0.017229778692126274,3.07,230.65,,,,,
0.9352767691016197,0.13857948780059814,0.025146806612610817,1.9071072340011597,0.015116383321583271,1.3362483978271484,235,500,-0.04271017760038376,7300000,0.017431750893592834,2.79,228.85,,,,,
0.7042185664176941,0.12926140427589417,0.024809857830405235,1.8816406726837158,0.06635064631700516,1.2939010858535767,227,1000,0.07862637937068939,7340000,0.017463261261582375,3.28,237.25,,,,,
,,,,,,,,,,,,,7360080,0.8293435871601105,352,2.4,217.93
0.8387078046798706,0.11914119869470596,0.026486044749617577,1.6117007732391357,0.03654369339346886,1.3101646900177002,253,1,0.03172316029667854,7370080,0.017377560958266258,2.57,218.18,,,,,
0.9722504243254662,0.1305251568555832,0.02483813837170601,1.7990566492080688,0.004746751859784126,1.3106520175933838,249,500,0.01241117250174284,7410000,0.01739245094358921,2.94,227.32,,,,,
0.8576685935258865,0.1281903088092804,0.02462375909090042,1.9866523742675781,0.032251887023448944,1.290087103843689,250,1000,0.05503974109888077,7450000,0.017307449132204056,3.74,253.36,,,,,
,,,,,,,,,,,,,7470080,0.7522717118263245,432,2.74,231.25
0.9710758272558451,0.10198710113763809,0.025545168668031693,1.7087841033935547,0.005009104497730732,1.3220374584197998,237,1,0.03135954588651657,7480080,0.01742742769420147,3.3,236.99,,,,,
0.9417705424129963,0.1353776603937149,0.025544485077261925,1.7881531715393066,0.01087892334908247,1.3165819644927979,252,500,-0.00427910964936018,7520000,0.017176790162920952,2.83,228.99,,,,,
0.9411689043045044,0.1479356586933136,0.02529117278754711,1.7928946018218994,0.00897623784840107,1.307667851448059,253,1000,-0.01214038860052824,7560000,0.017443012446165085,3.41,242.07,,,,,
,,,,,,,,,,,,,7580080,0.8094161301851273,343,3.23,247.47
0.944146391004324,0.09245267510414124,0.025724908336997032,1.6479065418243408,0.010260510258376598,1.318272590637207,264,1,0.030951837077736855,7590080,0.017321912571787834,3.12,239.04,,,,,
0.9575195237994194,0.12143520265817642,0.025782281532883644,1.6829335689544678,0.010074193589389324,1.2912040948867798,246,500,-0.06323488801717758,7630000,0.017318138852715492,3.12,240.4,,,,,
0.9676256813108921,0.10894493758678436,0.025241045281291008,1.7018866539001465,0.005304377060383558,1.3245042562484741,248,1000,0.019434140995144844,7670000,0.01743207313120365,2.56,219.87,,,,,
,,,,,,,,,,,,,7690080,0.7212938368320465,329,3.13,242.74
0.9737926051020622,0.11794116348028183,0.02615484409034252,1.7423930168151855,0.005385864991694689,1.3265012502670288,235,1,-0.007369698490947485,7700080,0.017043035477399826,2.82,223.7,,,,,
0.7575660198926926,0.08214089274406433,0.026563042774796486,1.650559425354004,0.05139030143618584,1.3409450054168701,255,500,0.03986559063196182,7740000,0.017214801162481308,3.65,253.85,,,,,
0.8646519780158997,0.0938454419374466,0.025518059730529785,1.750403642654419,0.02384357526898384,1.3115772008895874,268,1000,-0.08832984417676926,7780000,0.017346488311886787,3.64,251.61,,,,,
,,,,,,,,,,,,,7800080,0.7294599115848541,374,2.26,212.81
0.9249655082821846,0.1292119324207306,0.025563064962625504,1.7534503936767578,0.015960248187184334,1.3098394870758057,239,1,0.00431409478187561,7810080,0.017442725598812103,2.87,233.68,,,,,
0.9396486394107342,0.11763205379247665,0.025772958993911743,1.866065502166748,0.009156307205557823,1.3527061939239502,233,500,-0.05401555448770523,7850000,0.01741277053952217,3.69,254.83,,,,,
0.8886889144778252,0.09713441878557205,0.026144564151763916,1.7937346696853638,0.018027309328317642,1.343083143234253,227,1000,-0.028621379286050797,7890000,0.01736355945467949,3.57,256.82,,,,,
,,,,,,,,,,,,,7910080,0.8243631571531296,374,2.66,224.82
0.9269971251487732,0.15309807658195496,0.026002956554293633,1.6937410831451416,0.013299425132572651,1.329150676727295,231,1,-0.02556120976805687,7920080,0.017400208860635757,3.54,246.63,,,,,
0.8157494068145752,0.10199173539876938,0.026117904111742973,1.7500338554382324,0.03512751683592796,1.3257628679275513,246,500,0.05143815279006958,7960000,0.017454639077186584,3.44,244.03,,,,,
0.9465437605977058,0.1276954710483551,0.0247820857912302,1.7696585655212402,0.019159547984600067,1.3397574424743652,248,1000,-0.0197647325694561,8000000,0.017502840608358383,3.33,246.22,,,,,
,,,,,,,,,,,,,8020080,0.7672073841094971,309,2.98,235.63
0.8837836906313896,0.14277367293834686,0.026299435645341873,1.7865378856658936,0.014139163307845592,1.3087483644485474,245,1,-0.013841423206031322,8030080,0.01721271127462387,2.75,223.36,,,,,
0.8694667965173721,0.12879988551139832,0.025870507583022118,1.8641886711120605,0.021856535226106644,1.3172179460525513,263,500,-0.03578013554215431,8070000,0.017352158203721046,2.85,231.65,,,,,
0.9792141318321228,0.1265818327665329,0.025653976947069168,1.928356409072876,0.0051515004597604275,1.3243892192840576,274,1000,0.010321864858269691,8110000,0.0173792764544487,3.0,235.63,,,,,
,,,,,,,,,,,,,8130080,0.3904569149017334,327,2.94,239.68
0.9226342514157295,0.12281521409749985,0.026003194972872734,1.6630700826644897,0.01598738320171833,1.3530292510986328,219,1,0.04226911440491676,8140080,0.017345741391181946,3.19,238.08,,,,,
0.9369075819849968,0.08822858333587646,0.026587510481476784,1.7862849235534668,0.016604233533143997,1.3337243795394897,256,500,0.010678653605282307,8180000,0.017354361712932587,3.97,259.5,,,,,
0.843407154083252,0.09058165550231934,0.025793949142098427,1.6368995904922485,0.017700176686048508,1.3492670059204102,255,1000,-0.02353685535490513,8220000,0.017323404550552368,3.33,249.06,,,,,
,,,,,,,,,,,,,8240080,0.10560870170593262,320,2.53,225.46
0.951591145247221,0.09494701772928238,0.02650553546845913,1.7347359657287598,0.013575101271271706,1.33991277217865,281,1,0.06784847378730774,8250080,0.01717780902981758,3.66,254.27,,,,,
0.8249135911464691,0.10173247009515762,0.025708967819809914,1.758410930633545,0.031541842967271805,1.333469033241272,267,500,0.0804683119058609,8290000,0.017014512792229652,3.81,256.2,,,,,
0.9500874131917953,0.10563091188669205,0.02654924988746643,1.9774715900421143,0.010176792740821838,1.3424040079116821,254,1000,0.00659161526709795,8330000,0.017344269901514053,3.77,259.89,,,,,
,,,,,,,,,,,,,8350080,0.44471144676208496,322,2.31,214.54
0.9340070337057114,0.10866944491863251,0.02458462305366993,1.9532779455184937,0.007406427524983883,1.3273314237594604,226,1,-0.008631768636405468,8360080,0.01739571802318096,3.91,264.58,,,,,
0.867059201002121,0.10849885642528534,0.026040339842438698,1.6756972074508667,0.02403375506401062,1.2717193365097046,242,500,0.052606381475925446,8400000,0.01735588163137436,3.83,269.51,,,,,
0.8106604665517807,0.08913444727659225,0.025980442762374878,1.8162468671798706,0.031731098890304565,1.3125251531600952,242,1000,-0.05798918008804321,8440000,0.01728205196559429,3.56,254.1,,,,,
,,,,,,,,,,,,,8460080,0.6762006282806396,489,2.48,223.29
0.7607041895389557,0.10328163206577301,0.026394886896014214,1.821392297744751,0.03144218772649765,1.3494820594787598,337,1,0.044729553163051605,8470080,0.017333397641777992,3.63,252.49,,,,,
0.7496576011180878,0.1258976012468338,0.025707218796014786,1.6779751777648926,0.04759403318166733,1.325939655303955,254,500,0.03368865326046944,8510000,0.017386017367243767,4.11,272.47,,,,,
0.7154656946659088,0.1088574156165123,0.026381660252809525,2.038573741912842,0.03046661987900734,1.3406785726547241,250,1000,0.03762350231409073,8550000,0.0171468798071146,3.39,252.76,,,,,
,,,,,,,,,,,,,8570080,0.5259408056735992,395,3.07,243.04
0.9089641198515892,0.10654660314321518,0.025530124083161354,1.7410826683044434,0.02186436392366886,1.3115758895874023,311,1,0.06171558424830437,8580080,0.017290284857153893,3.15,239.97,,,,,
0.9651830680668354,0.08013931661844254,0.025586241856217384,1.820644736289978,0.01318618468940258,1.3033483028411865,280,500,-0.08622537553310394,8620000,0.017406897619366646,3.85,270.57,,,,,
0.8471958637237549,0.10879965871572495,0.026425061747431755,1.8543319702148438,0.028829425573349,1.3205108642578125,267,1000,0.07742554694414139,8660000,0.01744123362004757,3.87,265.05,,,,,
,,,,,,,,,,,,,8680080,0.7255227565765381,411,3.3,247.56
0.92559764534235,0.12800364196300507,0.025936681777238846,1.8755991458892822,0.017026033252477646,1.3194894790649414,199,1,0.007390944752842188,8690080,0.01730351336300373,4.1,272.33,,,,,
0.8620999157428741,0.10756222903728485,0.026657233014702797,1.9100449085235596,0.03141404315829277,1.3057845830917358,257,500,0.020148232579231262,8730000,0.017438583076000214,4.06,271.15,,,,,
0.9686663150787354,0.114726722240448,0.026323601603507996,1.8100569248199463,0.0045497724786400795,1.3112236261367798,257,1000,0.004446615930646658,8770000,0.017330409958958626,3.95,272.93,,,,,
,,,,,,,,,,,,,8790080,0.4329577684402466,433,3.59,256.2
0.968140996992588,0.07429545372724533,0.02674970030784607,1.812229037284851,0.006906293332576752,1.2993751764297485,245,1,-0.03904101252555847,8800080,0.0172042828053236,3.88,265.83,,,,,
0.8934393897652626,0.07429009675979614,0.02639802172780037,1.8812317848205566,0.02169535495340824,1.3016036748886108,276,500,-0.06922273337841034,8840000,0.01736471988260746,5.02,292.6,,,,,
0.9069302827119827,0.09727660566568375,0.027126813307404518,1.8384783267974854,0.018527422100305557,1.3097590208053589,252,1000,-0.03508768230676651,8880000,0.017316196113824844,4.2,277.53,,,,,
,,,,,,,,,,,,,8900080,0.5803118944168091,308,2.9,232.79
0.9282075762748718,0.1398809254169464,0.026538122445344925,1.9309003353118896,0.016280462965369225,1.3060524463653564,230,1,0.007758768741041422,8910080,0.017249595373868942,4.21,271.13,,,,,
0.6976337432861328,0.10485760867595673,0.027081480249762535,1.9549270868301392,0.06048924848437309,1.3165185451507568,237,500,0.018034648150205612,8950000,0.017306379973888397,4.64,287.15,,,,,
0.8755847960710526,0.10160317271947861,0.02581080235540867,1.7931153774261475,0.03505202382802963,1.3402612209320068,243,1000,0.0356820710003376,8990000,0.017190182581543922,4.54,275.76,,,,,
,,,,,,,,,,,,,9010080,0.5983960628509521,337,2.72,227.61
0.9212881550192833,0.07486434280872345,0.027019450441002846,2.0359392166137695,0.019578762352466583,1.2929506301879883,219,1,-0.08193781226873398,9020080,0.01742846891283989,4.44,281.55,,,,,
0.8526208102703094,0.10981541872024536,0.026345014572143555,1.8336762189865112,0.03738701716065407,1.3275879621505737,253,500,-0.004993054084479809,9060000,0.017371904104948044,4.52,282.51,,,,,
0.8770304247736931,0.09348414838314056,0.026390565559267998,1.9285987615585327,0.020572645589709282,1.289838194847107,256,1000,0.023058224469423294,9100000,0.017384452745318413,4.49,278.46,,,,,
,,,,,,,,,,,,,9120080,0.22754251956939697,489,3.11,240.33
0.95398123934865,0.12386097759008408,0.025677083060145378,1.8014731407165527,0.015569522976875305,1.3239245414733887,283,1,-0.040371645241975784,9130080,0.017320556566119194,4.44,276.21,,,,,
0.8435730785131454,0.10327670723199844,0.026474246755242348,1.796297311782837,0.04334110766649246,1.281192421913147,268,500,0.004452505614608526,9170000,0.017272254452109337,4.86,291.58,,,,,
0.9408985413610935,0.11394510418176651,0.025827249512076378,1.8506954908370972,0.01519970316439867,1.2975221872329712,262,1000,-0.046050719916820526,9210000,0.017516879364848137,5.0,298.31,,,,,
,,,,,,,,,,,,,9230080,0.5675924718379974,407,3.21,244.23
0.5133221745491028,0.08510623872280121,0.027251729741692543,1.984004020690918,0.06341531127691269,1.3206946849822998,240,1,0.07604386657476425,9240080,0.01735486276447773,4.8,299.9,,,,,
0.7721630930900574,0.09595157951116562,0.027082202956080437,1.7274730205535889,0.061843711882829666,1.3213672637939453,256,500,0.02448146976530552,9280000,0.01727154105901718,5.11,301.56,,,,,
0.9453180842101574,0.08143746107816696,0.027617139741778374,2.089397430419922,0.015364594757556915,1.316870927810669,265,1000,-0.06022108346223831,9320000,0.017256390303373337,5.01,296.04,,,,,
,,,,,,,,,,,,,9340080,0.08030152320861816,399,3.52,257.68
0.8960414975881577,0.10400797426700592,0.027435271069407463,1.9639251232147217,0.01340269111096859,1.2990217208862305,276,1,-8.564144081901759e-05,9350080,0.017049264162778854,4.75,297.06,,,,,
0.9093516170978546,0.11489559710025787,0.02719009853899479,1.7617077827453613,0.019944168627262115,1.2932190895080566,249,500,-0.06050517037510872,9390000,0.017161699011921883,4.76,294.63,,,,,
0.9241401180624962,0.12791545689105988,0.026503819972276688,1.7737631797790527,0.016320230439305305,1.2527580261230469,238,1000,-0.019844792783260345,9430000,0.01739008165895939,5.29,301.17,,,,,
,,,,,,,,,,,,,9450080,0.3236791491508484,391,3.46,257.41
